[0.467, 14.0, 12.333, 0.724];[0.443, 15.0, 11.0, 0.766];[1, 0];
[0.468, 10.667, 8.667, 0.763];[0.468, 13.333, 11.0, 0.678];[1, 0];
[0.469, 14.0, 11.667, 0.8];[0.419, 14.0, 12.667, 0.81];[1, 0];
[0.467, 15.667, 7.333, 0.776];[0.457, 11.333, 6.667, 0.789];[1, 0];
[0.433, 12.333, 10.0, 0.747];[0.406, 16.667, 12.333, 0.643];[0, 1];
[0.457, 13.333, 13.0, 0.761];[0.498, 13.0, 10.0, 0.718];[1, 0];
[0.414, 14.333, 12.667, 0.655];[0.519, 12.0, 12.333, 0.771];[0, 1];
[0.459, 10.667, 9.0, 0.795];[0.441, 12.667, 10.0, 0.673];[1, 0];
[0.445, 13.333, 14.333, 0.765];[0.485, 13.333, 7.0, 0.664];[0, 1];
[0.479, 15.0, 7.333, 0.826];[0.459, 8.667, 12.333, 0.807];[0, 1];
[0.476, 10.333, 9.333, 0.852];[0.479, 11.333, 8.667, 0.721];[0, 1];
[0.401, 11.667, 11.0, 0.824];[0.485, 13.667, 11.667, 0.846];[1, 0];
[0.484, 16.667, 9.0, 0.693];[0.411, 13.667, 13.0, 0.8];[0, 1];
[0.468, 16.0, 9.667, 0.738];[0.462, 17.333, 11.667, 0.706];[1, 0];
[0.457, 14.333, 12.0, 0.799];[0.428, 15.333, 9.333, 0.632];[1, 0];
[0.438, 14.667, 12.333, 0.679];[0.411, 14.333, 9.0, 0.798];[1, 0];
[0.433, 13.667, 7.333, 0.759];[0.424, 13.0, 10.0, 0.755];[0, 1];
[0.451, 13.667, 8.667, 0.674];[0.502, 12.667, 8.0, 0.857];[0, 1];
[0.473, 15.0, 8.333, 0.836];[0.405, 12.667, 8.0, 0.845];[1, 0];
[0.445, 14.667, 11.667, 0.748];[0.41, 15.333, 9.333, 0.752];[0, 1];
[0.401, 13.0, 7.667, 0.666];[0.495, 12.333, 7.0, 0.841];[0, 1];
[0.42, 13.0, 12.0, 0.817];[0.494, 17.333, 7.667, 0.652];[0, 1];
[0.394, 14.0, 11.667, 0.81];[0.497, 13.0, 9.0, 0.737];[0, 1];
[0.442, 14.667, 9.667, 0.782];[0.416, 15.0, 17.0, 0.584];[0, 1];
[0.398, 14.0, 12.0, 0.931];[0.459, 17.0, 16.0, 0.636];[1, 0];
[0.502, 12.333, 8.667, 0.773];[0.403, 14.667, 14.0, 0.697];[1, 0];
[0.462, 10.333, 10.0, 0.811];[0.462, 13.333, 10.333, 0.687];[1, 0];
[0.476, 18.667, 14.667, 0.818];[0.439, 14.667, 11.667, 0.614];[0, 1];
[0.44, 12.0, 8.333, 0.614];[0.466, 10.0, 6.333, 0.734];[0, 1];
[0.415, 11.333, 7.333, 0.747];[0.473, 13.333, 10.667, 0.714];[0, 1];
[0.557, 14.0, 6.0, 0.793];[0.458, 15.0, 12.333, 0.867];[0, 1];
[0.451, 14.0, 9.0, 0.756];[0.471, 11.667, 7.333, 0.795];[1, 0];
[0.462, 17.333, 10.333, 0.712];[0.418, 13.0, 8.333, 0.649];[1, 0];
[0.489, 16.333, 5.0, 0.672];[0.461, 14.667, 9.333, 0.809];[1, 0];
[0.503, 10.667, 8.0, 0.805];[0.484, 14.0, 11.667, 0.789];[1, 0];
[0.476, 13.333, 6.333, 0.751];[0.444, 14.0, 12.333, 0.731];[0, 1];
[0.404, 14.0, 12.0, 0.785];[0.436, 14.0, 6.667, 0.731];[1, 0];
[0.434, 12.333, 10.333, 0.816];[0.462, 17.667, 7.0, 0.784];[1, 0];
[0.463, 12.667, 8.667, 0.83];[0.444, 12.333, 9.333, 0.746];[0, 1];
[0.453, 16.667, 10.667, 0.757];[0.529, 10.333, 8.333, 0.74];[0, 1];
[0.542, 15.667, 8.0, 0.725];[0.464, 18.333, 11.333, 0.717];[1, 0];
[0.499, 12.0, 8.0, 0.786];[0.481, 11.0, 10.0, 0.733];[1, 0];
[0.47, 13.0, 7.667, 0.742];[0.433, 17.333, 9.333, 0.75];[0, 1];
[0.448, 13.333, 12.667, 0.787];[0.445, 15.667, 7.0, 0.853];[1, 0];
[0.422, 16.0, 9.0, 0.819];[0.512, 16.333, 10.0, 0.792];[0, 1];
[0.444, 20.333, 13.0, 0.754];[0.505, 9.333, 7.333, 0.77];[0, 1];
[0.427, 10.667, 8.667, 0.746];[0.443, 10.667, 10.0, 0.699];[0, 1];
[0.503, 15.0, 8.0, 0.587];[0.442, 14.0, 9.333, 0.861];[1, 0];
[0.466, 13.333, 6.667, 0.841];[0.444, 10.667, 9.667, 0.791];[0, 1];
[0.377, 10.667, 14.0, 0.793];[0.484, 11.333, 11.333, 0.799];[0, 1];
[0.404, 13.0, 11.333, 0.803];[0.504, 12.667, 8.0, 0.789];[0, 1];
[0.492, 13.0, 8.667, 0.684];[0.53, 16.667, 8.333, 0.714];[1, 0];
[0.515, 12.667, 6.667, 0.827];[0.449, 12.0, 6.0, 0.667];[1, 0];
[0.471, 13.0, 9.667, 0.882];[0.487, 13.333, 7.333, 0.778];[0, 1];
[0.457, 14.667, 8.667, 0.67];[0.472, 9.667, 9.333, 0.737];[1, 0];
[0.453, 12.667, 9.0, 0.74];[0.423, 15.667, 11.0, 0.847];[0, 1];
[0.497, 11.0, 10.333, 0.751];[0.417, 19.0, 9.667, 0.818];[0, 1];
[0.505, 13.333, 11.0, 0.785];[0.478, 18.0, 8.667, 0.78];[0, 1];
[0.472, 17.667, 7.0, 0.791];[0.424, 16.0, 8.333, 0.659];[0, 1];
[0.394, 19.333, 10.0, 0.76];[0.463, 16.0, 11.0, 0.694];[1, 0];
[0.437, 14.667, 9.667, 0.657];[0.469, 16.667, 7.333, 0.812];[1, 0];
[0.45, 12.667, 7.333, 0.863];[0.483, 16.333, 8.0, 0.633];[1, 0];
[0.468, 6.667, 8.333, 0.754];[0.49, 10.333, 7.667, 0.695];[1, 0];
[0.484, 12.667, 8.333, 0.846];[0.418, 11.333, 9.0, 0.867];[1, 0];
[0.444, 10.667, 10.0, 0.777];[0.43, 13.0, 8.667, 0.869];[0, 1];
[0.481, 15.333, 11.667, 0.825];[0.463, 13.667, 13.0, 0.79];[1, 0];
[0.541, 13.333, 8.0, 0.833];[0.46, 12.333, 9.667, 0.771];[0, 1];
[0.448, 14.0, 11.333, 0.686];[0.455, 13.667, 10.333, 0.822];[1, 0];
[0.483, 10.0, 6.667, 0.768];[0.493, 9.333, 6.667, 0.791];[1, 0];
[0.471, 12.0, 5.0, 0.809];[0.456, 15.667, 10.667, 0.765];[1, 0];
[0.452, 14.333, 9.333, 0.766];[0.484, 16.0, 9.0, 0.88];[0, 1];
[0.439, 11.0, 9.333, 0.793];[0.452, 16.333, 9.333, 0.842];[1, 0];
[0.468, 17.0, 13.667, 0.789];[0.482, 9.667, 8.667, 0.795];[1, 0];
[0.429, 13.0, 8.667, 0.855];[0.479, 14.0, 11.333, 0.765];[1, 0];
[0.464, 11.0, 9.0, 0.67];[0.494, 14.0, 8.0, 0.855];[1, 0];
[0.414, 15.333, 13.0, 0.79];[0.455, 12.0, 9.333, 0.808];[0, 1];
[0.463, 17.333, 8.333, 0.738];[0.432, 17.0, 8.667, 0.665];[1, 0];
[0.48, 10.0, 9.0, 0.754];[0.388, 14.333, 13.0, 0.744];[1, 0];
[0.448, 17.0, 9.667, 0.791];[0.532, 13.0, 10.0, 0.701];[1, 0];
[0.502, 14.0, 10.0, 0.83];[0.481, 11.0, 10.333, 0.794];[1, 0];
[0.406, 14.667, 12.667, 0.722];[0.485, 16.333, 6.0, 0.839];[1, 0];
[0.465, 15.0, 9.0, 0.728];[0.467, 13.667, 10.333, 0.832];[1, 0];
[0.433, 12.667, 10.0, 0.744];[0.481, 14.0, 5.667, 0.672];[0, 1];
[0.448, 11.667, 9.667, 0.8];[0.443, 14.0, 11.0, 0.816];[1, 0];
[0.417, 12.0, 12.333, 0.838];[0.475, 15.667, 8.0, 0.846];[1, 0];
[0.467, 16.333, 11.0, 0.69];[0.531, 13.333, 8.0, 0.723];[0, 1];
[0.513, 10.667, 6.667, 0.761];[0.525, 14.333, 8.667, 0.796];[1, 0];
[0.454, 10.333, 11.0, 0.687];[0.434, 13.667, 14.333, 0.825];[1, 0];
[0.458, 12.0, 14.0, 0.774];[0.457, 16.667, 9.333, 0.689];[1, 0];
[0.477, 13.333, 8.333, 0.794];[0.471, 16.0, 10.333, 0.736];[1, 0];
[0.465, 19.0, 7.667, 0.844];[0.442, 13.333, 10.667, 0.785];[1, 0];
[0.448, 14.0, 12.333, 0.814];[0.469, 13.333, 11.0, 0.803];[1, 0];
[0.496, 11.333, 6.667, 0.843];[0.504, 12.667, 11.333, 0.769];[0, 1];
[0.471, 12.0, 12.333, 0.73];[0.458, 13.333, 10.0, 0.795];[1, 0];
[0.457, 13.333, 10.333, 0.808];[0.471, 12.667, 9.333, 0.824];[1, 0];
[0.456, 11.333, 9.667, 0.864];[0.474, 12.667, 9.667, 0.819];[1, 0];
[0.512, 15.333, 11.667, 0.779];[0.475, 15.333, 11.333, 0.65];[0, 1];
[0.477, 13.0, 6.667, 0.738];[0.423, 15.333, 13.667, 0.715];[0, 1];
[0.415, 11.667, 8.667, 0.697];[0.454, 15.333, 9.0, 0.775];[1, 0];
[0.429, 17.0, 8.333, 0.728];[0.432, 13.0, 11.333, 0.781];[1, 0];
[0.44, 13.0, 7.333, 0.818];[0.504, 14.0, 8.333, 0.886];[1, 0];
[0.508, 11.0, 10.333, 0.82];[0.539, 13.667, 9.333, 0.881];[0, 1];
[0.466, 10.333, 11.333, 0.814];[0.441, 12.667, 7.667, 0.736];[0, 1];
[0.446, 13.0, 10.0, 0.712];[0.484, 15.667, 8.0, 0.682];[1, 0];
[0.5, 15.0, 6.0, 0.833];[0.417, 19.0, 14.0, 0.688];[1, 0];
[0.454, 10.0, 6.0, 0.771];[0.438, 13.333, 7.333, 0.805];[0, 1];
[0.503, 13.667, 7.667, 0.746];[0.465, 14.0, 11.0, 0.741];[0, 1];
[0.487, 12.667, 8.333, 0.814];[0.479, 13.333, 9.667, 0.85];[0, 1];
[0.431, 10.0, 9.667, 0.74];[0.486, 14.0, 8.333, 0.849];[1, 0];
[0.422, 12.0, 8.333, 0.792];[0.475, 15.333, 9.333, 0.748];[1, 0];
[0.42, 14.667, 13.667, 0.698];[0.462, 13.667, 9.0, 0.845];[1, 0];
[0.456, 14.0, 10.0, 0.768];[0.475, 17.0, 10.667, 0.779];[1, 0];
[0.48, 13.667, 8.667, 0.773];[0.482, 13.0, 6.333, 0.733];[1, 0];
[0.428, 10.0, 9.333, 0.745];[0.511, 12.667, 9.667, 0.788];[0, 1];
[0.44, 13.667, 12.667, 0.727];[0.465, 11.0, 9.0, 0.82];[1, 0];
[0.491, 11.0, 9.333, 0.839];[0.428, 17.667, 9.667, 0.746];[1, 0];
[0.496, 13.0, 7.0, 0.715];[0.4, 13.667, 11.0, 0.839];[1, 0];
[0.509, 16.667, 6.667, 0.639];[0.438, 18.0, 9.0, 0.823];[0, 1];
[0.509, 15.667, 8.333, 0.76];[0.475, 16.333, 9.667, 0.808];[0, 1];
[0.441, 12.333, 8.667, 0.723];[0.465, 14.667, 7.333, 0.779];[1, 0];
[0.522, 12.0, 7.667, 0.835];[0.507, 13.0, 9.667, 0.821];[1, 0];
[0.493, 14.0, 9.667, 0.806];[0.474, 15.667, 9.333, 0.781];[0, 1];
[0.439, 12.333, 11.333, 0.747];[0.473, 10.0, 9.0, 0.77];[1, 0];
[0.475, 10.333, 10.0, 0.783];[0.446, 12.667, 12.667, 0.701];[0, 1];
[0.423, 15.667, 14.667, 0.841];[0.494, 12.0, 9.667, 0.749];[1, 0];
[0.456, 17.0, 8.333, 0.804];[0.448, 17.333, 10.333, 0.728];[1, 0];
[0.46, 14.0, 14.0, 0.871];[0.541, 12.0, 6.667, 0.839];[0, 1];
[0.488, 13.667, 7.0, 0.843];[0.443, 10.667, 11.0, 0.787];[1, 0];
[0.435, 15.333, 15.333, 0.801];[0.52, 17.0, 8.0, 0.826];[1, 0];
[0.456, 17.333, 10.333, 0.687];[0.477, 13.0, 6.0, 0.692];[0, 1];
[0.409, 12.333, 5.667, 0.794];[0.431, 19.0, 9.0, 0.806];[1, 0];
[0.432, 11.667, 7.0, 0.785];[0.454, 13.667, 5.333, 0.717];[1, 0];
[0.471, 14.667, 9.667, 0.719];[0.437, 15.333, 10.333, 0.651];[1, 0];
[0.533, 16.0, 7.0, 0.829];[0.472, 13.0, 8.0, 0.838];[0, 1];
[0.428, 11.667, 9.0, 0.8];[0.508, 11.0, 8.333, 0.815];[0, 1];
[0.422, 15.667, 11.667, 0.649];[0.451, 16.333, 7.333, 0.769];[1, 0];
[0.386, 11.333, 12.333, 0.862];[0.458, 14.333, 8.667, 0.665];[0, 1];
[0.453, 13.667, 11.0, 0.829];[0.464, 13.0, 12.0, 0.693];[1, 0];
[0.503, 15.0, 8.0, 0.836];[0.477, 14.0, 7.667, 0.87];[1, 0];
[0.455, 14.0, 10.0, 0.796];[0.494, 12.667, 4.667, 0.767];[0, 1];
[0.46, 12.0, 8.333, 0.783];[0.43, 13.333, 8.333, 0.83];[1, 0];
[0.446, 10.333, 7.0, 0.76];[0.436, 15.0, 10.667, 0.731];[1, 0];
[0.492, 12.333, 9.333, 0.777];[0.489, 13.0, 7.667, 0.699];[1, 0];
[0.427, 13.0, 7.0, 0.761];[0.515, 16.0, 9.0, 0.6];[1, 0];
[0.472, 16.0, 6.667, 0.809];[0.477, 11.667, 6.667, 0.786];[0, 1];
[0.455, 12.0, 10.0, 0.789];[0.465, 17.333, 8.667, 0.796];[1, 0];
[0.455, 14.667, 9.333, 0.77];[0.397, 11.667, 11.667, 0.654];[1, 0];
[0.44, 13.333, 10.667, 0.841];[0.503, 18.667, 9.667, 0.795];[1, 0];
[0.53, 12.667, 9.333, 0.69];[0.466, 11.667, 9.667, 0.902];[1, 0];
[0.495, 13.667, 10.667, 0.746];[0.431, 12.333, 10.667, 0.745];[0, 1];
[0.451, 13.333, 13.0, 0.681];[0.453, 17.0, 9.0, 0.842];[0, 1];
[0.45, 14.333, 11.0, 0.81];[0.414, 12.333, 7.333, 0.875];[1, 0];
[0.473, 14.0, 10.667, 0.764];[0.433, 11.667, 10.0, 0.745];[0, 1];
[0.465, 11.0, 7.667, 0.828];[0.48, 10.333, 7.333, 0.806];[0, 1];
[0.463, 14.667, 8.333, 0.697];[0.458, 10.333, 11.0, 0.761];[0, 1];
[0.413, 17.333, 8.333, 0.926];[0.483, 10.667, 9.333, 0.727];[1, 0];
[0.397, 14.0, 11.667, 0.799];[0.428, 14.667, 9.667, 0.737];[1, 0];
[0.489, 13.0, 9.333, 0.802];[0.493, 10.0, 7.0, 0.822];[0, 1];
[0.477, 12.333, 11.667, 0.613];[0.531, 9.667, 9.0, 0.732];[1, 0];
[0.486, 10.667, 12.0, 0.733];[0.431, 9.667, 9.333, 0.798];[0, 1];
[0.506, 12.667, 8.667, 0.813];[0.453, 14.0, 12.333, 0.831];[1, 0];
[0.497, 11.667, 7.0, 0.653];[0.478, 13.333, 7.0, 0.841];[1, 0];
[0.436, 11.0, 11.333, 0.769];[0.459, 12.333, 13.0, 0.755];[1, 0];
[0.444, 12.667, 5.333, 0.727];[0.433, 12.0, 9.0, 0.763];[0, 1];
[0.476, 10.0, 10.333, 0.721];[0.439, 10.667, 9.333, 0.716];[0, 1];
[0.401, 17.333, 12.667, 0.689];[0.476, 14.667, 9.667, 0.794];[1, 0];
[0.467, 12.333, 10.667, 0.774];[0.457, 14.333, 12.333, 0.788];[1, 0];
[0.5, 11.333, 10.333, 0.713];[0.477, 18.0, 9.0, 0.782];[0, 1];
[0.5, 15.0, 6.0, 0.833];[0.463, 14.0, 8.0, 0.833];[0, 1];
[0.438, 12.333, 11.667, 0.685];[0.438, 12.667, 10.333, 0.739];[1, 0];
[0.483, 12.0, 6.0, 0.77];[0.499, 10.667, 6.667, 0.842];[1, 0];
[0.484, 10.667, 9.333, 0.884];[0.493, 12.667, 7.0, 0.815];[1, 0];
[0.45, 11.0, 9.333, 0.818];[0.419, 16.667, 10.0, 0.724];[1, 0];
[0.494, 13.0, 7.667, 0.766];[0.42, 11.667, 10.667, 0.854];[1, 0];
[0.463, 13.333, 9.667, 0.721];[0.396, 12.0, 9.333, 0.732];[0, 1];
[0.471, 15.333, 10.0, 0.632];[0.434, 12.333, 9.333, 0.616];[0, 1];
[0.432, 14.667, 14.0, 0.819];[0.455, 9.667, 8.667, 0.774];[0, 1];
[0.454, 16.333, 12.333, 0.694];[0.487, 16.667, 7.333, 0.766];[1, 0];
[0.478, 13.0, 6.333, 0.678];[0.475, 14.667, 10.333, 0.797];[1, 0];
[0.382, 9.667, 10.0, 0.792];[0.481, 10.667, 10.0, 0.702];[1, 0];
[0.456, 11.333, 11.667, 0.854];[0.462, 10.333, 12.333, 0.898];[0, 1];
[0.453, 13.0, 10.0, 0.811];[0.413, 12.0, 7.0, 0.714];[1, 0];
[0.421, 15.0, 14.0, 0.822];[0.435, 17.667, 13.0, 0.77];[1, 0];
[0.524, 13.333, 4.667, 0.828];[0.494, 18.0, 11.667, 0.789];[1, 0];
[0.387, 9.667, 11.0, 0.828];[0.407, 15.667, 10.667, 0.797];[0, 1];
[0.527, 15.667, 9.0, 0.773];[0.469, 10.333, 12.667, 0.746];[1, 0];
[0.444, 17.667, 11.333, 0.786];[0.452, 15.0, 8.0, 0.776];[1, 0];
[0.457, 12.333, 11.333, 0.718];[0.448, 14.0, 11.667, 0.792];[0, 1];
[0.468, 14.0, 6.0, 0.784];[0.489, 13.333, 8.0, 0.802];[0, 1];
[0.444, 16.333, 10.333, 0.845];[0.477, 12.333, 6.333, 0.772];[1, 0];
[0.498, 12.667, 7.667, 0.673];[0.436, 15.333, 12.333, 0.705];[1, 0];
[0.444, 14.667, 8.333, 0.8];[0.452, 13.0, 11.667, 0.784];[1, 0];
[0.439, 13.0, 8.333, 0.785];[0.418, 9.0, 13.333, 0.855];[1, 0];
[0.453, 15.333, 9.667, 0.735];[0.526, 13.667, 8.667, 0.742];[1, 0];
[0.437, 9.667, 8.333, 0.77];[0.515, 11.333, 7.667, 0.755];[0, 1];
[0.463, 14.0, 9.333, 0.665];[0.432, 12.333, 10.0, 0.703];[1, 0];
[0.478, 11.667, 10.0, 0.769];[0.488, 11.333, 8.333, 0.727];[0, 1];
[0.516, 11.667, 4.333, 0.812];[0.515, 10.0, 4.667, 0.776];[1, 0];
[0.434, 11.667, 11.0, 0.799];[0.491, 12.0, 6.667, 0.759];[1, 0];
[0.469, 13.0, 9.333, 0.729];[0.43, 18.0, 11.0, 0.755];[1, 0];
[0.444, 13.667, 8.333, 0.804];[0.43, 15.667, 14.0, 0.714];[1, 0];
[0.476, 10.333, 10.667, 0.794];[0.454, 16.333, 8.667, 0.803];[0, 1];
[0.455, 12.667, 13.0, 0.77];[0.502, 14.0, 9.333, 0.78];[1, 0];
[0.48, 14.667, 11.667, 0.688];[0.445, 12.0, 8.667, 0.83];[1, 0];
[0.42, 14.0, 8.667, 0.806];[0.49, 13.333, 10.0, 0.815];[1, 0];
[0.493, 16.0, 10.0, 0.772];[0.447, 13.333, 10.333, 0.755];[0, 1];
[0.413, 20.333, 10.0, 0.845];[0.471, 13.667, 7.333, 0.704];[0, 1];
[0.488, 16.333, 8.333, 0.797];[0.513, 12.333, 9.667, 0.75];[1, 0];
[0.458, 14.333, 8.333, 0.799];[0.413, 16.0, 12.667, 0.696];[1, 0];
[0.424, 12.667, 8.0, 0.677];[0.478, 11.333, 8.667, 0.763];[0, 1];
[0.49, 14.0, 10.333, 0.844];[0.447, 16.0, 11.0, 0.802];[0, 1];
[0.467, 15.333, 10.0, 0.782];[0.472, 11.667, 11.333, 0.734];[0, 1];
[0.441, 11.667, 6.667, 0.78];[0.42, 10.333, 11.333, 0.822];[1, 0];
[0.455, 15.0, 9.333, 0.794];[0.453, 11.0, 7.0, 0.827];[1, 0];
[0.435, 12.333, 9.667, 0.767];[0.472, 20.0, 12.0, 0.818];[0, 1];
[0.439, 11.333, 7.667, 0.773];[0.436, 9.0, 8.333, 0.744];[1, 0];
[0.483, 12.0, 11.667, 0.804];[0.456, 12.333, 11.667, 0.716];[1, 0];
[0.442, 11.0, 12.333, 0.742];[0.468, 10.0, 11.667, 0.727];[0, 1];
[0.439, 16.0, 8.0, 0.743];[0.504, 12.333, 9.333, 0.751];[0, 1];
[0.484, 14.667, 5.667, 0.728];[0.461, 12.333, 8.667, 0.8];[1, 0];
[0.398, 12.333, 12.0, 0.872];[0.438, 11.333, 9.667, 0.804];[1, 0];
[0.506, 11.667, 5.667, 0.78];[0.494, 13.0, 9.667, 0.817];[1, 0];
[0.455, 9.0, 9.0, 0.718];[0.431, 12.667, 16.333, 0.771];[1, 0];
[0.475, 12.0, 12.333, 0.662];[0.466, 9.667, 9.0, 0.802];[1, 0];
[0.443, 11.0, 10.667, 0.826];[0.446, 16.667, 13.0, 0.783];[0, 1];
[0.445, 13.667, 7.0, 0.691];[0.432, 12.667, 8.0, 0.838];[0, 1];
[0.462, 12.0, 8.667, 0.698];[0.425, 17.667, 11.0, 0.788];[1, 0];
[0.491, 10.333, 9.0, 0.775];[0.448, 14.0, 8.667, 0.707];[1, 0];
[0.509, 10.667, 9.0, 0.79];[0.442, 11.333, 15.667, 0.613];[1, 0];
[0.536, 12.667, 9.0, 0.84];[0.478, 9.0, 8.333, 0.694];[1, 0];
[0.448, 15.667, 10.0, 0.796];[0.479, 11.333, 5.667, 0.839];[0, 1];
[0.433, 13.0, 7.667, 0.889];[0.451, 14.667, 11.333, 0.767];[1, 0];
[0.411, 13.667, 12.667, 0.755];[0.486, 9.667, 5.333, 0.706];[0, 1];
[0.43, 13.667, 9.667, 0.781];[0.543, 17.0, 9.0, 1.0];[0, 1];
[0.418, 14.0, 6.0, 0.839];[0.47, 15.0, 9.0, 0.689];[0, 1];
[0.43, 12.0, 12.667, 0.664];[0.472, 15.667, 10.333, 0.803];[0, 1];
[0.46, 9.333, 9.333, 0.807];[0.464, 15.667, 9.0, 0.8];[1, 0];
[0.471, 12.333, 11.333, 0.806];[0.421, 13.333, 12.0, 0.704];[1, 0];
[0.484, 14.0, 10.0, 0.705];[0.471, 15.667, 11.667, 0.73];[1, 0];
[0.442, 12.667, 11.0, 0.707];[0.456, 14.0, 13.333, 0.845];[0, 1];
[0.457, 13.667, 8.333, 0.677];[0.427, 10.333, 12.333, 0.83];[1, 0];
[0.504, 13.333, 8.0, 0.738];[0.488, 12.0, 8.333, 0.87];[1, 0];
[0.461, 16.0, 7.333, 0.708];[0.449, 14.667, 9.333, 0.704];[0, 1];
[0.473, 12.0, 6.333, 0.644];[0.503, 14.0, 8.0, 0.668];[0, 1];
[0.466, 12.333, 11.0, 0.747];[0.453, 10.333, 11.0, 0.793];[0, 1];
[0.464, 14.667, 5.667, 0.729];[0.47, 7.667, 6.333, 0.714];[0, 1];
[0.446, 16.667, 12.667, 0.747];[0.387, 17.667, 14.0, 0.771];[0, 1];
[0.459, 13.667, 12.333, 0.721];[0.423, 16.667, 12.0, 0.844];[0, 1];
[0.441, 16.0, 9.0, 0.855];[0.436, 9.667, 12.0, 0.587];[0, 1];
[0.488, 15.333, 9.333, 0.794];[0.463, 11.333, 6.667, 0.793];[1, 0];
[0.426, 12.0, 7.0, 0.816];[0.512, 14.0, 9.667, 0.715];[0, 1];
[0.408, 15.0, 13.667, 0.782];[0.496, 18.0, 12.0, 0.746];[0, 1];
[0.493, 13.667, 11.0, 0.735];[0.459, 12.667, 13.333, 0.792];[0, 1];
[0.476, 12.333, 7.667, 0.725];[0.5, 10.0, 5.667, 0.7];[1, 0];
[0.471, 11.333, 9.667, 0.868];[0.501, 12.0, 9.0, 0.75];[0, 1];
[0.488, 13.333, 9.0, 0.829];[0.525, 13.667, 10.667, 0.709];[0, 1];
[0.44, 12.667, 8.333, 0.71];[0.492, 15.667, 12.0, 0.792];[1, 0];
[0.413, 10.333, 7.667, 0.836];[0.508, 13.333, 13.0, 0.736];[0, 1];
[0.5, 14.0, 6.0, 0.837];[0.413, 12.0, 10.333, 0.677];[0, 1];
[0.511, 18.0, 10.0, 0.8];[0.468, 14.0, 6.0, 0.784];[0, 1];
[0.45, 14.333, 9.0, 0.829];[0.469, 15.0, 7.667, 0.735];[1, 0];
[0.457, 11.667, 9.667, 0.802];[0.419, 14.333, 12.0, 0.767];[1, 0];
[0.418, 10.333, 11.333, 0.785];[0.444, 12.667, 6.333, 0.664];[0, 1];
[0.473, 15.667, 13.0, 0.745];[0.483, 12.667, 8.0, 0.691];[1, 0];
[0.488, 18.667, 13.667, 0.785];[0.462, 15.333, 10.333, 0.688];[0, 1];
[0.453, 13.0, 8.0, 0.616];[0.413, 13.0, 8.0, 0.843];[0, 1];
[0.457, 13.0, 8.333, 0.821];[0.469, 10.667, 8.333, 0.833];[1, 0];
[0.472, 12.0, 14.667, 0.807];[0.471, 13.0, 9.667, 0.772];[1, 0];
[0.475, 11.333, 6.667, 0.808];[0.436, 12.333, 12.667, 0.734];[0, 1];
[0.437, 14.0, 10.667, 0.782];[0.448, 11.667, 8.333, 0.794];[0, 1];
[0.484, 13.0, 7.0, 0.727];[0.42, 19.0, 15.667, 0.788];[0, 1];
[0.408, 12.667, 8.667, 0.822];[0.444, 12.667, 10.333, 0.858];[0, 1];
[0.468, 10.333, 7.333, 0.831];[0.462, 14.0, 8.0, 0.772];[0, 1];
[0.449, 12.667, 9.667, 0.714];[0.498, 12.0, 7.0, 0.789];[0, 1];
[0.502, 13.0, 7.0, 0.828];[0.472, 15.0, 9.667, 0.735];[1, 0];
[0.443, 14.667, 13.0, 0.766];[0.394, 14.333, 7.667, 0.819];[1, 0];
[0.482, 11.0, 11.333, 0.775];[0.452, 11.333, 16.333, 0.738];[0, 1];
[0.475, 15.0, 9.0, 0.661];[0.469, 14.333, 8.333, 0.752];[0, 1];
[0.455, 13.667, 8.333, 0.83];[0.46, 13.0, 12.333, 0.768];[1, 0];
[0.531, 12.667, 8.0, 0.798];[0.477, 11.333, 9.333, 0.748];[0, 1];
[0.458, 14.0, 11.667, 0.718];[0.459, 16.333, 12.0, 0.814];[0, 1];
[0.431, 17.333, 9.667, 0.748];[0.49, 17.667, 14.333, 0.763];[0, 1];
[0.484, 13.333, 9.333, 0.858];[0.506, 12.667, 7.667, 0.728];[0, 1];
[0.517, 13.667, 9.333, 0.752];[0.463, 13.667, 10.0, 0.702];[0, 1];
[0.439, 15.0, 14.667, 0.791];[0.462, 11.0, 14.0, 0.766];[1, 0];
[0.43, 14.667, 10.0, 0.755];[0.523, 14.0, 8.667, 0.883];[1, 0];
[0.436, 13.333, 9.333, 0.759];[0.492, 14.667, 6.667, 0.673];[1, 0];
[0.451, 15.333, 8.667, 0.842];[0.449, 16.667, 10.0, 0.746];[0, 1];
[0.437, 10.667, 8.0, 0.678];[0.442, 12.333, 8.0, 0.789];[0, 1];
[0.461, 14.667, 8.0, 0.803];[0.434, 17.333, 15.0, 0.661];[1, 0];
[0.456, 13.667, 14.0, 0.814];[0.453, 14.333, 8.0, 0.672];[1, 0];
[0.518, 13.667, 10.667, 0.816];[0.437, 12.333, 11.333, 0.799];[0, 1];
[0.465, 12.667, 11.667, 0.765];[0.51, 14.333, 11.667, 0.758];[1, 0];
[0.479, 14.0, 10.333, 0.792];[0.445, 14.0, 8.667, 0.806];[1, 0];
[0.432, 12.333, 6.333, 0.793];[0.462, 14.0, 8.333, 0.773];[1, 0];
[0.524, 17.0, 8.667, 0.778];[0.477, 16.0, 11.333, 0.775];[0, 1];
[0.51, 11.0, 9.333, 0.875];[0.46, 16.667, 11.333, 0.808];[1, 0];
